STID,Sensor_ID,Sensor_Direction,Earthquake Name,Peak Acceleration,Log_Peak_Acceleration,Peak Velocity,Log_Peak_Velocity,Arias Intensity,Log_Arias_Intensity,Magnitude,PGA,Depth,Repi,Height (in),Breadth (in),Length (in),Stories,Total_Height (in),BDType,Base Length (in),Base Breadth (in),Typical Floor Length (in),Typical Floor Breadth (in)
CE24248,S3,Z,Ridgecrest Earthquake of 05 Jul 2019,7.008,0.8455940931600243,1.97,0.2944662261615929,0.003007901,-2.52173647,7.1,0.015,8,197.9,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Ridgecrest Earthquake of 05 Jul 2019,29.015,1.4626225749005493,5.154,0.712144414,0.059959512,-1.222141914,7.1,0.015,8,197.9,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 05 Jul 2019,46.623,1.6686002151632622,4.799,0.6811507499324214,0.081633953,-1.088129174,7.1,0.015,8,197.9,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Ridgecrest Earthquake of 05 Jul 2019,35.238,1.5470112512266008,4.395,0.6429588794097907,0.060638672,-1.217250321,7.1,0.015,8,197.9,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 05 Jul 2019,38.047,1.580320418404609,5.283,0.7228806106869394,0.079313438,-1.100653226,7.1,0.015,8,197.9,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Ridgecrest Earthquake of 05 Jul 2019,11.807,1.0721395632397401,2.869,0.45773054824599846,0.008067775,-2.093246199,7.1,0.015,8,197.9,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Ridgecrest Earthquake of 05 Jul 2019,14.993,1.1758885409928985,3.86,0.5865873046717549,0.00971273,-2.012658679,7.1,0.015,8,197.9,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Ridgecrest Earthquake of 05 Jul 2019,18.409,1.2650301977230587,3.32,0.5211380837040362,0.020330534,-1.691851221,7.1,0.015,8,197.9,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Ridgecrest Earthquake of 05 Jul 2019,19.581,1.291834867415639,4.434,0.6467956887784694,0.023740586,-1.624508571,7.1,0.015,8,197.9,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 05 Jul 2019,31.471,1.4979105429634876,5.38,0.7307822756663892,0.067889785,-1.168195567,7.1,0.015,8,197.9,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 05 Jul 2019,40.741,1.6100316846826017,5.58,0.7466341989375788,0.088514487,-1.052985642,7.1,0.015,8,197.9,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Ridgecrest Earthquake of 05 Jul 2019,17.231,1.236310482432331,4.439,0.6472851450253666,0.026690912,-1.57363659,7.1,0.015,8,197.9,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 04 Jul 2019,32.534,1.5123374623329355,4.056,0.6080979463252796,0.054374486,-1.264604834,6.4,0.01,10.7,193.7,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Ridgecrest Earthquake of 04 Jul 2019,28.08,1.4483971034577676,3.459,0.5389505620143614,0.028468752,-1.545631565,6.4,0.01,10.7,193.7,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,Ridgecrest Earthquake of 04 Jul 2019,6.036,0.7807492311035522,1.052,0.02201574,0.001210643,-2.916983739,6.4,0.01,10.7,193.7,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Ridgecrest Earthquake of 04 Jul 2019,27.844,1.4447316250887507,3.802,0.5800121125294243,0.045129934,-1.3455353,6.4,0.01,10.7,193.7,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 04 Jul 2019,34.073,1.5324103732534373,3.64,0.561101384,0.035800813,-1.446107111,6.4,0.01,10.7,193.7,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Ridgecrest Earthquake of 04 Jul 2019,17.117,1.2334276506674455,2.378,0.3762118502826728,0.014300652,-1.844644169,6.4,0.01,10.7,193.7,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Ridgecrest Earthquake of 04 Jul 2019,9.605,0.9824973691977125,1.661,0.2203696324513945,0.002862344,-2.54327816,6.4,0.01,10.7,193.7,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Ridgecrest Earthquake of 04 Jul 2019,9.836,0.9928185200666796,1.479,0.16996817399689249,0.003315429,-2.479460329,6.4,0.01,10.7,193.7,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 04 Jul 2019,24.927,1.3966700136885104,3.5,0.5440680443502757,0.027026098,-1.568216647,6.4,0.01,10.7,193.7,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Ridgecrest Earthquake of 04 Jul 2019,13.594,1.1333472655862429,2.434,0.3863205738940462,0.010628236,-1.973538807,6.4,0.01,10.7,193.7,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Ridgecrest Earthquake of 04 Jul 2019,14.343,1.1566399984154518,2.626,0.4192947217534605,0.010607511,-1.974386522,6.4,0.01,10.7,193.7,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Ridgecrest Earthquake of 04 Jul 2019,31.379,1.4966390991807466,3.775,0.5769169559652071,0.034296812,-1.464746246,6.4,0.01,10.7,193.7,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Compton Earthquake of 18 Oct 2019,7.188,0.8566080684369362,0.235,-0.628932138,0.000289956,-3.537667407,3.5,0.011,23.6,18.4,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Compton Earthquake of 18 Oct 2019,12.609,1.1006806447250994,0.464,-0.333482019,0.001028081,-2.987972849,3.5,0.011,23.6,18.4,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,Compton Earthquake of 18 Oct 2019,3.317,0.5207454715194824,0.077,-1.113509275,9.811146027307864e-05,-4.00828026,3.5,0.011,23.6,18.4,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Compton Earthquake of 18 Oct 2019,5.24,0.7193312869837266,0.174,-0.759450752,0.000224311,-3.649148727,3.5,0.011,23.6,18.4,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Compton Earthquake of 18 Oct 2019,10.151,1.006508828,0.362,-0.441291429,0.000719668,-3.142867528,3.5,0.011,23.6,18.4,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Compton Earthquake of 18 Oct 2019,10.33,1.0141003215196205,0.267,-0.573488739,0.000460262,-3.336994981,3.5,0.011,23.6,18.4,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Compton Earthquake of 18 Oct 2019,6.545,0.8159096508867746,0.187,-0.728158393,0.000213912,-3.669764403,3.5,0.011,23.6,18.4,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Compton Earthquake of 18 Oct 2019,8.9,0.9493900066449128,0.268,-0.571865206,0.00041813,-3.378689158,3.5,0.011,23.6,18.4,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Compton Earthquake of 18 Oct 2019,5.838,0.7662640906519955,0.136,-0.866461092,0.000181363,-3.741451639,3.5,0.011,23.6,18.4,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Compton Earthquake of 18 Oct 2019,4.344,0.6378898165807906,0.191,-0.718966633,0.00017608,-3.754290726,3.5,0.011,23.6,18.4,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Compton Earthquake of 18 Oct 2019,6.63,0.8215135284047731,0.222,-0.653647026,0.000442607,-3.353982072,3.5,0.011,23.6,18.4,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Compton Earthquake of 18 Oct 2019,5.412,0.7333577879255854,0.145,-0.838631998,0.000162136,-3.790120107,3.5,0.011,23.6,18.4,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Borrego Springs Area  Earthquake of 07 Jul 2010,11.346,1.0548427792286834,0.98,-0.008773924,0.002347559,-2.629383401,,,,,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Borrego Springs Area  Earthquake of 07 Jul 2010,4.628,0.6653933502797119,0.419,-0.377785977,0.000628715,-3.201546011,,,,,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Borrego Springs Area  Earthquake of 07 Jul 2010,24.781,1.394118828,1.899,0.27852496473701754,0.01052096,-1.977944612,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Borrego Springs Area  Earthquake of 07 Jul 2010,5.288,0.7232914464775838,0.496,-0.304518324,0.000622272,-3.206019759,,,,,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Borrego Springs Area  Earthquake of 07 Jul 2010,22.261,1.3475446696450126,1.879,0.2739267801005256,0.012596281,-1.899757658,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Borrego Springs Area  Earthquake of 07 Jul 2010,18.136,1.258541507118461,1.6,0.2041199826559248,0.009595359,-2.017938752,,,,,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,Borrego Springs Area  Earthquake of 07 Jul 2010,2.912,0.4641913706409996,0.237,-0.625251654,0.000277783,-3.556294007,,,,,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Borrego Springs Area  Earthquake of 07 Jul 2010,16.808,1.225516039397896,1.482,0.17084820364330935,0.006479532,-2.18845638,,,,,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Borrego Springs Area  Earthquake of 07 Jul 2010,9.583,0.9815014881482468,0.923,-0.034798299,0.002922774,-2.534204794,,,,,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Borrego Springs Area  Earthquake of 07 Jul 2010,17.252,1.236839449473914,1.57,0.19589965240923377,0.009356048,-2.02890755,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Borrego Springs Area  Earthquake of 07 Jul 2010,19.883,1.2984819125134828,1.787,0.2521245525056442,0.012462116,-1.904408196,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Borrego Springs Area  Earthquake of 07 Jul 2010,10.936,1.0388585015597658,0.904,-0.04383157,0.002928524,-2.533351201,,,,,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Barstow Area  Earthquake of 05 Dec 2008,10.04,1.0017337128090005,0.704,-0.152427341,0.004024759,-2.395260071,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Barstow Area  Earthquake of 05 Dec 2008,5.624,0.7500453120117675,0.573,-0.241845378,0.002865561,-2.542790331,,,,,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Barstow Area  Earthquake of 05 Dec 2008,12.935,1.1117664330525623,1.155,0.062581984,0.012618068,-1.899007146,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Barstow Area  Earthquake of 05 Dec 2008,5.967,0.775756038,0.614,-0.211831629,0.003293513,-2.482340647,,,,,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Barstow Area  Earthquake of 05 Dec 2008,1.952,0.290479813,0.182,-0.739928612,0.000187536,-3.726914946,,,,,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Barstow Area  Earthquake of 05 Dec 2008,9.742,0.9886481252357512,0.99,-0.004364805,0.008544338,-2.068321579,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Barstow Area  Earthquake of 05 Dec 2008,2.068,0.3155505344219049,0.252,-0.598599459,0.000170174,-3.769106613,,,,,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Barstow Area  Earthquake of 05 Dec 2008,3.401,0.5316066319327221,0.37,-0.431798276,0.000866627,-3.062167748,,,,,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,Barstow Area  Earthquake of 05 Dec 2008,0.99,-0.004364805,0.105,-0.978810701,5.641119417518998e-05,-4.248634707,,,,,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Barstow Area  Earthquake of 05 Dec 2008,10.99,1.0409976924234905,1.068,0.028571252692537637,0.010330503,-1.985878535,,,,,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Barstow Area  Earthquake of 05 Dec 2008,5.662,0.7529698650290841,0.622,-0.206209615,0.002730255,-2.563796725,,,,,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Barstow Area  Earthquake of 05 Dec 2008,11.259,1.051499819132745,1.08,0.033423755,0.010693819,-1.970867152,,,,,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,South El Monte Earthquake of 18 Sep 2020,47.601,1.6776160764583092,1.942,0.28824922557198607,0.016902587,-1.772046823,4.5,0.107,16.9,11.8,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,South El Monte Earthquake of 18 Sep 2020,151.811,2.1813032410339077,5.821,0.7649975992848805,0.1198551461184206,-0.921343314,4.5,0.107,16.9,11.8,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,South El Monte Earthquake of 18 Sep 2020,107.326,2.030704943668678,4.274,0.6308345178280506,0.051260691,-1.290215546,4.5,0.107,16.9,11.8,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,South El Monte Earthquake of 18 Sep 2020,39.415,1.5956615308989028,0.76,-0.119186408,0.004306838,-2.365841447,4.5,0.107,16.9,11.8,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,South El Monte Earthquake of 18 Sep 2020,245.176,2.389477955333734,9.312,0.9690429673058132,0.2383401571467405,-0.622802779,4.5,0.107,16.9,11.8,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,South El Monte Earthquake of 18 Sep 2020,68.873,1.8380490005847032,1.84,0.2648178230095365,0.015156267,-1.81940775,4.5,0.107,16.9,11.8,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,South El Monte Earthquake of 18 Sep 2020,53.28,1.7265642161622448,1.563,0.1939589780191869,0.014715871,-1.832214026,4.5,0.107,16.9,11.8,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,South El Monte Earthquake of 18 Sep 2020,103.86,2.0164483182590374,4.101,0.6128897692874847,0.030725746,-1.512497569,4.5,0.107,16.9,11.8,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,South El Monte Earthquake of 18 Sep 2020,85.815,1.9335632068213493,3.927,0.5940609012704182,0.030231491,-1.51954044,4.5,0.107,16.9,11.8,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,South El Monte Earthquake of 18 Sep 2020,66.956,1.8257895006928393,4.053,0.6077766037416931,0.026191993,-1.58183145,4.5,0.107,16.9,11.8,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,South El Monte Earthquake of 18 Sep 2020,201.365,2.303983986437058,8.616,0.9353056902899252,0.1254659801880805,-0.901474016,4.5,0.107,16.9,11.8,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,South El Monte Earthquake of 18 Sep 2020,85.091,1.9298836275694633,3.718,0.5703093854358797,0.026911899,-1.570055662,4.5,0.107,16.9,11.8,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,La Habra Earthquake of 28 Mar 2014,90.857,1.9583583927806612,6.54,0.8155777483242672,0.1382326355644028,-0.859389412,5.1,0.025,4.8,30.1,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,La Habra Earthquake of 28 Mar 2014,23.027,1.3622373609640985,2.725,0.43536650661266124,0.006934275,-2.158998947,5.1,0.025,4.8,30.1,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,La Habra Earthquake of 28 Mar 2014,40.091,1.6030468891032406,3.547,0.5498611884719428,0.034348136,-1.464096824,5.1,0.025,4.8,30.1,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,La Habra Earthquake of 28 Mar 2014,24.52,1.3895204658463773,1.415,0.15075643986030904,0.005170254,-2.286488143,5.1,0.025,4.8,30.1,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,La Habra Earthquake of 28 Mar 2014,55.938,1.7477069346044871,4.739,0.6756867086994012,0.07887239,-1.103074999,5.1,0.025,4.8,30.1,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,La Habra Earthquake of 28 Mar 2014,40.292,1.6052188252788244,3.919,0.5931752634781026,0.056867697,-1.245134359,5.1,0.025,4.8,30.1,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,La Habra Earthquake of 28 Mar 2014,12.8,1.1072099696478683,0.65,-0.187086643,0.002530023,-2.596875447,5.1,0.025,4.8,30.1,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,La Habra Earthquake of 28 Mar 2014,58.036,1.7636974720325527,4.882,0.6885977750811698,0.1016954997058259,-0.992698265,5.1,0.025,4.8,30.1,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,La Habra Earthquake of 28 Mar 2014,31.939,1.504321314,2.425,0.3847117429382824,0.025135212,-1.599717447,5.1,0.025,4.8,30.1,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,La Habra Earthquake of 28 Mar 2014,44.266,1.6460702796835376,3.891,0.5900612308037425,0.067205877,-1.172592748,5.1,0.025,4.8,30.1,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,La Habra Earthquake of 28 Mar 2014,61.283,1.787340017256973,4.605,0.6632296345328678,0.091231294,-1.039856166,5.1,0.025,4.8,30.1,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,La Habra Earthquake of 28 Mar 2014,31.77,1.5020172148271473,2.605,0.4158077276355433,0.021296991,-1.67168176,5.1,0.025,4.8,30.1,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Pacoima Earthquake of 30 Jul 2020,9.12,0.9599948383284161,0.24,-0.619788758,0.000609634,-3.214930932,4.2,0.016,8.8,34.5,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Pacoima Earthquake of 30 Jul 2020,12.862,1.109308505246749,0.551,-0.258848401,0.002647263,-2.577202837,4.2,0.016,8.8,34.5,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Pacoima Earthquake of 30 Jul 2020,7.003,0.8452841263479915,0.332,-0.478861916,0.000807244,-3.092995176,4.2,0.016,8.8,34.5,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Pacoima Earthquake of 30 Jul 2020,15.472,1.1895464567389264,0.372,-0.42945706,0.000886442,-3.052349468,4.2,0.016,8.8,34.5,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Pacoima Earthquake of 30 Jul 2020,16.04,1.2052043639481447,0.4,-0.397940009,0.002547549,-2.593877528,4.2,0.016,8.8,34.5,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Pacoima Earthquake of 30 Jul 2020,7.719,0.8875610409300091,0.444,-0.35261703,0.001142719,-2.942060682,4.2,0.016,8.8,34.5,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Pacoima Earthquake of 30 Jul 2020,6.205,0.7927417858347486,0.205,-0.688246139,0.000808752,-3.092184721,4.2,0.016,8.8,34.5,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,Pacoima Earthquake of 30 Jul 2020,8.43,0.9258275746247423,0.143,-0.844663963,0.000304722,-3.516096325,4.2,0.016,8.8,34.5,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Pacoima Earthquake of 30 Jul 2020,7.645,0.8833774897483389,0.237,-0.625251654,0.0008026,-3.095500827,4.2,0.016,8.8,34.5,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Pacoima Earthquake of 30 Jul 2020,12.228,1.087355430054051,0.253,-0.596879479,0.001002577,-2.998882354,4.2,0.016,8.8,34.5,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Pacoima Earthquake of 30 Jul 2020,8.872,0.9480215331411036,0.229,-0.640164518,0.000646318,-3.189553451,4.2,0.016,8.8,34.5,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Pacoima Earthquake of 30 Jul 2020,10.594,1.025059968599579,0.281,-0.55129368,0.001804423,-2.743661589,4.2,0.016,8.8,34.5,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Chino Hills Earthquake of 29 Jul 2008,123.457,2.091515719421342,10.383,1.016322854,0.169285875,-0.771379278,5.4,0.056,13.6,42.3,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S8,Y,Chino Hills Earthquake of 29 Jul 2008,90.054,1.9545030079867152,8.906,0.9496826907952042,0.2348157162966869,-0.629272839,5.4,0.056,13.6,42.3,1524,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S3,Z,Chino Hills Earthquake of 29 Jul 2008,27.929,1.4460553860319472,1.247,0.095866453,0.007939824,-2.100189131,5.4,0.056,13.6,42.3,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S7,X,Chino Hills Earthquake of 29 Jul 2008,72.118,1.8580436742205295,7.937,0.8996563803056357,0.1013258601442261,-0.994279701,5.4,0.056,13.6,42.3,1524,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Chino Hills Earthquake of 29 Jul 2008,112.968,2.0529554400182053,10.175,1.0075344178972576,0.3326150412407564,-0.478058115,5.4,0.056,13.6,42.3,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S4,X,Chino Hills Earthquake of 29 Jul 2008,67.434,1.8288789215986967,5.169,0.7134065321676909,0.038205088,-1.417878798,5.4,0.056,13.6,42.3,816,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S2,Y,Chino Hills Earthquake of 29 Jul 2008,47.352,1.6753383269637971,2.716,0.4339297656084641,0.020974064,-1.678317411,5.4,0.056,13.6,42.3,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,S1,X,Chino Hills Earthquake of 29 Jul 2008,54.41,1.7356787259059046,3.612,0.5577477416414682,0.019730011,-1.704872662,5.4,0.056,13.6,42.3,0,3996,2028,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Chino Hills Earthquake of 29 Jul 2008,84.981,1.9293218372727547,8.319,0.9200711242975241,0.2319978301373882,-0.634516077,5.4,0.056,13.6,42.3,,,,9,1764,STEEL,5880,3960,4728,2268
CE24248,S5,Y,Chino Hills Earthquake of 29 Jul 2008,49.35,1.6932871570056556,5.554,0.7446058754142388,0.075788988,-1.120393892,5.4,0.056,13.6,42.3,816,3996,3096,9,1764,STEEL,5880,3960,4728,2268
CE24248,S6,Y,Chino Hills Earthquake of 29 Jul 2008,51.357,1.7105996466515543,5.294,0.7237839369653294,0.0773925,-1.111301122,5.4,0.056,13.6,42.3,816,3996,1200,9,1764,STEEL,5880,3960,4728,2268
CE24248,,,Chino Hills Earthquake of 29 Jul 2008,106.884,2.028912698363332,9.381,0.9722491359625957,0.3125912073843932,-0.505023242,5.4,0.056,13.6,42.3,,,,9,1764,STEEL,5880,3960,4728,2268
CE13439,S2,Y,Cabazon Earthquake of 08 May 2018,4.937,0.6934631272195312,0.23,-0.638272164,0.000527411,-3.277850565,4.5,0.007,12.9,100.2,0,1704,0,6,1104,STEEL,4752,3492,4752,3492
CE13439,S13,X,Cabazon Earthquake of 08 May 2018,11.101,1.045362102653348,0.598,-0.223298816,0.003682057,-2.433909503,4.5,0.007,12.9,100.2,1296,0,2352,6,1104,STEEL,4752,3492,4752,3492
CE13439,S7,Y,Cabazon Earthquake of 08 May 2018,12.83,1.1082266563749286,0.628,-0.202040356,0.002342114,-2.630392026,4.5,0.007,12.9,100.2,756,1668,3864,6,1104,STEEL,4752,3492,4752,3492
CE13439,S1,X,Cabazon Earthquake of 08 May 2018,5.718,0.7572441510219701,0.233,-0.632644079,0.000530597,-3.275235547,4.5,0.007,12.9,100.2,0,1668,3180,6,1104,STEEL,4752,3492,4752,3492
CE13439,S8,X,Cabazon Earthquake of 08 May 2018,6.338,0.8019522348542817,0.297,-0.527243551,0.00114466,-2.941323397,4.5,0.007,12.9,100.2,936,0,2352,6,1104,STEEL,4752,3492,4752,3492
CE13439,S10,Y,Cabazon Earthquake of 08 May 2018,11.184,1.048597158401606,0.595,-0.225483034,0.002135997,-2.670399322,4.5,0.007,12.9,100.2,936,1668,3864,6,1104,STEEL,4752,3492,4752,3492
CE13439,S4,Y,Cabazon Earthquake of 08 May 2018,5.294,0.7237839369653294,0.236,-0.627087997,0.000729722,-3.136842713,4.5,0.007,12.9,100.2,192,1668,828,6,1104,STEEL,4752,3492,4752,3492
CE13439,S15,Y,Cabazon Earthquake of 08 May 2018,18.334,1.2632572270140663,0.898,-0.046723663,0.007190741,-2.143226349,4.5,0.007,12.9,100.2,1296,1668,3864,6,1104,STEEL,4752,3492,4752,3492
CE13439,S12,X,Cabazon Earthquake of 08 May 2018,5.59,0.7474118078864233,0.381,-0.419075024,0.001459641,-2.835753862,4.5,0.007,12.9,100.2,1116,0,2352,6,1104,STEEL,4752,3492,4752,3492
CE13439,S9,Y,Cabazon Earthquake of 08 May 2018,9.076,0.9578944872128984,0.471,-0.326979093,0.001650873,-2.782286325,4.5,0.007,12.9,100.2,936,1668,828,6,1104,STEEL,4752,3492,4752,3492
CE13439,S14,Y,Cabazon Earthquake of 08 May 2018,13.025,1.1147777319715622,0.75,-0.124938737,0.004482105,-2.348517988,4.5,0.007,12.9,100.2,1296,1668,828,6,1104,STEEL,4752,3492,4752,3492
CE13439,S11,X,Cabazon Earthquake of 08 May 2018,12.742,1.1052376007460227,0.504,-0.297569464,0.003021556,-2.519769335,4.5,0.007,12.9,100.2,936,1860,3864,6,1104,STEEL,4752,3492,4752,3492
CE13439,S6,X,Cabazon Earthquake of 08 May 2018,7.977,0.9018395920512295,0.329,-0.482804102,0.001048918,-2.979258609,4.5,0.007,12.9,100.2,756,0,2352,6,1104,STEEL,4752,3492,4752,3492
CE13439,S3,X,Cabazon Earthquake of 08 May 2018,7.284,0.8623699371228823,0.345,-0.462180905,0.00085577,-3.067643166,4.5,0.007,12.9,100.2,192,0,2352,6,1104,STEEL,4752,3492,4752,3492
CE13439,S5,Y,Cabazon Earthquake of 08 May 2018,5.374,0.7302976620971496,0.293,-0.53313238,0.000781763,-3.106924927,4.5,0.007,12.9,100.2,192,1668,3864,6,1104,STEEL,4752,3492,4752,3492
CE13439,S5,Y,Ridgecrest Earthquake of 05 Jul 2019,17.967,1.2544755678038713,2.009,0.30297993674824913,0.008766284,-2.057184439,7.1,0.021,8,234.7,192,1668,3864,6,1104,STEEL,4752,3492,4752,3492
