Station,Event,Sensor File,Peak Acceleration (cm/s²),Peak Velocity (cm/s),Arias Intensity (m/s)
14766,Encino Earthquake of 17 Mar 2014,GM_X_19_11_15476961.V2,18.992,1.772,0.010813662460612222
14766,Encino Earthquake of 17 Mar 2014,GM_Y_19_7_15476961.V2,6.385,0.489,0.0017506724476216945
14766,Encino Earthquake of 17 Mar 2014,GM_X_19_1_15476961.V2,21.357,0.754,0.00490458222364704
14766,Encino Earthquake of 17 Mar 2014,GM_Y_19_12_15476961.V2,9.381,0.871,0.005733526949789625
14766,Encino Earthquake of 17 Mar 2014,GM_X_19_8_15476961.V2,10.175,1.164,0.004588041090677835
14766,Encino Earthquake of 17 Mar 2014,GM_X_19_4_15476961.V2,12.413,0.909,0.0038299598342038726
14766,Encino Earthquake of 17 Mar 2014,GM_Y_19_2_15476961.V2,11.195,0.469,0.0021062111920037187
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_3_15182841.V2,31.09,0.746,0.0026584751456508304
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_10_15182841.V2,10.323,0.574,0.001307274276904717
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_5_15182841.V2,12.888,0.464,0.0009190951454741662
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_9_15182841.V2,10.827,0.525,0.0010748826485923043
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_X_19_6_15182841.V2,11.922,0.482,0.0008648496932793014
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_7_15182841.V2,10.819,0.437,0.0006621067913925631
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_12_15182841.V2,11.424,0.758,0.0011733597056243722
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_X_19_1_15182841.V2,45.502,0.983,0.0032372830955309123
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_X_19_8_15182841.V2,12.492,0.558,0.000973131091206001
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_X_19_4_15182841.V2,18.245,0.678,0.0015142606324893624
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_Y_19_2_15182841.V2,28.961,0.732,0.0019245196975413255
14766,Los Angeles Airport Earthquake of 25 Jul 2012,GM_X_19_11_15182841.V2,20.118,0.861,0.0019438545787250692
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_5_39838928.V2,12.387,0.442,0.0005605511628293851
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_10_39838928.V2,11.502,0.574,0.0011712854599569059
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_9_39838928.V2,7.843,0.502,0.0008718826496009822
14766,Lennox Earthquake of 05 Apr 2021,GM_X_19_6_39838928.V2,12.312,0.426,0.0008552510233525538
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_3_39838928.V2,31.458,0.671,0.0024719398616112206
14766,Lennox Earthquake of 05 Apr 2021,GM_X_19_11_39838928.V2,9.451,0.598,0.0008280057499342618
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_12_39838928.V2,9.278,0.627,0.0007972741097023354
14766,Lennox Earthquake of 05 Apr 2021,GM_X_19_1_39838928.V2,32.242,0.701,0.0037780998145366014
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_7_39838928.V2,11.546,0.508,0.0007291818159123056
14766,Lennox Earthquake of 05 Apr 2021,GM_X_19_8_39838928.V2,9.971,0.435,0.0005952411148984006
14766,Lennox Earthquake of 05 Apr 2021,GM_Y_19_2_39838928.V2,22.536,0.586,0.0021329687124556672
14766,Lennox Earthquake of 05 Apr 2021,GM_X_19_4_39838928.V2,19.185,0.528,0.0013393966268597205
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_7_14155260.V2,4.734,0.431,0.0004583824382549004
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_12_14155260.V2,8.578,0.931,0.0014936250020442944
14766,Yucaipa Earthquake of 16 Jun 2005,GM_X_19_1_14155260.V2,6.901,0.347,0.0005401701618393581
14766,Yucaipa Earthquake of 16 Jun 2005,GM_X_19_8_14155260.V2,5.989,0.6,0.0007442849073258141
14766,Yucaipa Earthquake of 16 Jun 2005,GM_X_19_4_14155260.V2,5.935,0.408,0.000537919765387292
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_2_14155260.V2,7.091,0.327,0.0004424218421718326
14766,Yucaipa Earthquake of 16 Jun 2005,GM_X_19_11_14155260.V2,8.581,0.7,0.0016401874010415138
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_3_14155260.V2,7.199,0.352,0.0005023576004242618
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_10_14155260.V2,7.327,0.462,0.0011692653134912306
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_5_14155260.V2,7.029,0.337,0.0006356591354837277
14766,Yucaipa Earthquake of 16 Jun 2005,GM_Y_19_9_14155260.V2,8.555,0.733,0.0016554505444057572
14766,Yucaipa Earthquake of 16 Jun 2005,GM_X_19_6_14155260.V2,5.954,0.506,0.0005292948923132306
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_19_1_10736069.V2,3.2,0.501,0.0010067517962418218
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_12_10736069.V2,17.394,2.027,0.011670941268046355
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_7_10736069.V2,8.835,1.428,0.004333951297228283
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_19_8_10736069.V2,5.591,0.861,0.0038069958738215378
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_2_10736069.V2,5.099,0.813,0.0013353350391675906
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_19_4_10736069.V2,3.542,0.5,0.0014914183777382706
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_19_11_10736069.V2,7.012,1.013,0.006080497865049212
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_3_10736069.V2,5.617,0.797,0.0014107712888617226
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_5_10736069.V2,6.134,0.949,0.001995075949626687
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_10_10736069.V2,11.24,1.581,0.006247123429347137
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_19_9_10736069.V2,14.113,1.891,0.010677276056682002
14766,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_19_6_10736069.V2,4.313,0.712,0.0025309695872598485
14766,South El Monte Earthquake of 18 Sep 2020,GM_X_19_11_38695658.V2,12.578,0.783,0.003132881929676625
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_2_38695658.V2,8.901,0.416,0.0008698057494957919
14766,South El Monte Earthquake of 18 Sep 2020,GM_X_19_4_38695658.V2,12.148,0.473,0.001670652561594808
14766,South El Monte Earthquake of 18 Sep 2020,GM_X_19_8_38695658.V2,10.908,0.465,0.0011381685878592489
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_12_38695658.V2,9.711,0.687,0.0015501270788180624
14766,South El Monte Earthquake of 18 Sep 2020,GM_X_19_1_38695658.V2,15.816,0.45,0.0020092740505618647
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_7_38695658.V2,6.264,0.349,0.0005666127358396633
14766,South El Monte Earthquake of 18 Sep 2020,GM_X_19_6_38695658.V2,9.631,0.477,0.0009652779050260099
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_9_38695658.V2,8.287,0.516,0.0015182166815635302
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_5_38695658.V2,9.401,0.361,0.0009371639278576079
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_10_38695658.V2,13.639,0.529,0.002102344531919207
14766,South El Monte Earthquake of 18 Sep 2020,GM_Y_19_3_38695658.V2,13.487,0.445,0.0016267854768164964
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_2_15481673.V2,10.884,1.33,0.003223177100895658
14766,La Habra Earthquake of 28 Mar 2014,GM_X_19_4_15481673.V2,8.564,1.27,0.0031395379028094283
14766,La Habra Earthquake of 28 Mar 2014,GM_X_19_1_15481673.V2,8.874,1.117,0.0026527184112696504
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_12_15481673.V2,19.334,3.086,0.017090564416712407
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_7_15481673.V2,9.989,2.181,0.006142720953964422
14766,La Habra Earthquake of 28 Mar 2014,GM_X_19_8_15481673.V2,10.748,1.546,0.008745740618674494
14766,La Habra Earthquake of 28 Mar 2014,GM_X_19_11_15481673.V2,14.986,1.856,0.014866330380061833
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_3_15481673.V2,13.36,1.407,0.003433113734531325
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_9_15481673.V2,13.481,2.728,0.015084486776012585
14766,La Habra Earthquake of 28 Mar 2014,GM_X_19_6_15481673.V2,10.453,1.432,0.005308200131761376
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_5_15481673.V2,9.477,1.67,0.0037653866157811335
14766,La Habra Earthquake of 28 Mar 2014,GM_Y_19_10_15481673.V2,12.185,2.485,0.010632052258525733
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_X_19_11_37374008.V2,44.567,2.531,0.008880281505452382
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_12_37374008.V2,41.967,2.405,0.007691678429978994
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_X_19_1_37374008.V2,73.319,2.196,0.010378829177558375
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_7_37374008.V2,27.816,1.104,0.0031837578027925314
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_X_19_8_37374008.V2,27.248,1.582,0.0036859854182762744
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_2_37374008.V2,46.841,1.7,0.007620874733619282
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_X_19_4_37374008.V2,43.207,1.74,0.006203244411920955
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_5_37374008.V2,31.851,1.438,0.004401743305311311
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_10_37374008.V2,33.207,1.462,0.005814992440120996
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_9_37374008.V2,27.161,1.464,0.005758170929039585
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_X_19_6_37374008.V2,28.895,1.423,0.0038283112572598484
14766,View Park-Windsor Hills Earthquake of 03 May 2015,GM_Y_19_3_37374008.V2,67.662,1.927,0.011687121651361144
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_9_15476961.V2,80.807,3.686,0.04111154706740862
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_5_15476961.V2,95.66,4.542,0.08472329661760486
24332,Encino Earthquake of 17 Mar 2014,GM_Z_34_14_15476961.V2,48.518,1.217,0.014836268431080034
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_6_15476961.V2,86.705,4.643,0.06198988008163792
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_12_15476961.V2,68.973,2.772,0.019596034804896155
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_3_15476961.V2,215.471,9.768,0.3243146075089225
24332,Encino Earthquake of 17 Mar 2014,GM_Z_34_11_15476961.V2,43.165,1.308,0.019597102190478645
24332,Encino Earthquake of 17 Mar 2014,GM_X_34_15_15476961.V2,39.857,1.769,0.01948819670601481
24332,Encino Earthquake of 17 Mar 2014,GM_Z_34_10_15476961.V2,44.124,1.297,0.020028863146476946
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_2_15476961.V2,207.38,9.944,0.3472977157050064
24332,Encino Earthquake of 17 Mar 2014,GM_X_34_4_15476961.V2,56.593,2.262,0.05673226091937707
24332,Encino Earthquake of 17 Mar 2014,GM_Y_34_13_15476961.V2,91.965,3.66,0.03516306534049004
24332,Encino Earthquake of 17 Mar 2014,GM_X_34_1_15476961.V2,64.653,3.581,0.1176470741817419
13312,Calexico Earthquake of 04 Apr 2010,GM_X_7_4_14607652.V2,31.117,3.802,0.030583388709084686
13312,Calexico Earthquake of 04 Apr 2010,CHAN014.V2,7.224,1.96,0.0019218542140950988
13312,Calexico Earthquake of 04 Apr 2010,CHAN015.V2,13.663,2.369,0.008173952734392741
13312,Calexico Earthquake of 04 Apr 2010,GM_X_7_8_14607652.V2,20.352,2.681,0.009581486194080769
13312,Calexico Earthquake of 04 Apr 2010,GM_Y_7_1_14607652.V2,39.85,5.777,0.04880540657571689
13312,Calexico Earthquake of 04 Apr 2010,GM_Y_7_10_14607652.V2,20.161,2.492,0.010094551050215339
13312,Calexico Earthquake of 04 Apr 2010,GM_Y_7_3_14607652.V2,16.905,2.403,0.009360606222820676
13312,Calexico Earthquake of 04 Apr 2010,GM_X_7_11_14607652.V2,37.528,3.104,0.02179051054801839
13312,Calexico Earthquake of 04 Apr 2010,GM_X_7_5_14607652.V2,56.925,5.859,0.06460130936242105
13312,Calexico Earthquake of 04 Apr 2010,GM_Y_7_9_14607652.V2,36.604,4.393,0.035364611896740665
13312,Calexico Earthquake of 04 Apr 2010,CHAN013.V2,15.17,2.705,0.007257654290756113
13312,Calexico Earthquake of 04 Apr 2010,GM_X_7_12_14607652.V2,26.581,2.695,0.011412248179047268
13312,Cabazon Earthquake of 08 May 2018,GM_X_7_5_38167848.V2,16.715,0.864,0.0074786222309855
13312,Cabazon Earthquake of 08 May 2018,CHAN014.V2,6.638,0.203,0.0005729651175863137
13312,Cabazon Earthquake of 08 May 2018,GM_X_7_11_38167848.V2,13.315,0.535,0.0035045015797431443
13312,Cabazon Earthquake of 08 May 2018,GM_Y_7_3_38167848.V2,29.203,0.795,0.007261718056752268
13312,Cabazon Earthquake of 08 May 2018,CHAN015.V2,11.113,0.489,0.0018034954396101304
13312,Cabazon Earthquake of 08 May 2018,GM_Y_7_9_38167848.V2,19.038,0.801,0.005150250819579488
13312,Cabazon Earthquake of 08 May 2018,GM_X_7_12_38167848.V2,22.001,0.63,0.0064991874549138835
13312,Cabazon Earthquake of 08 May 2018,GM_X_7_8_38167848.V2,19.471,0.473,0.004216531072481767
13312,Cabazon Earthquake of 08 May 2018,GM_X_7_4_38167848.V2,10.2,0.513,0.002690278793229588
13312,Cabazon Earthquake of 08 May 2018,GM_Y_7_10_38167848.V2,20.043,0.571,0.003838408821811605
13312,Cabazon Earthquake of 08 May 2018,GM_Y_7_1_38167848.V2,10.567,0.574,0.0023365225081592904
13312,Cabazon Earthquake of 08 May 2018,CHAN013.V2,8.177,0.289,0.0010300530876739098
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_X_7_4_10541957.V2,14.425,0.818,0.0017686786126982202
13312,Redlands Area  Earthquake of 13 Feb 2010,CHAN014.V2,4.675,0.128,0.0002166243970298217
13312,Redlands Area  Earthquake of 13 Feb 2010,CHAN015.V2,10.293,0.314,0.0008109275810908696
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_X_7_8_10541957.V2,23.037,0.742,0.0024365041501327096
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_7_1_10541957.V2,6.711,0.281,0.0009937339725464567
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_7_10_10541957.V2,12.989,0.323,0.0015158126038924665
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_7_3_10541957.V2,25.202,0.554,0.002760040007165984
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_X_7_11_10541957.V2,22.172,0.745,0.0034953587662110907
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_X_7_5_10541957.V2,14.811,0.847,0.003960508474511783
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_Y_7_9_10541957.V2,20.476,0.635,0.0041902382373640405
13312,Redlands Area  Earthquake of 13 Feb 2010,CHAN013.V2,13.574,0.398,0.0007620974951782334
13312,Redlands Area  Earthquake of 13 Feb 2010,GM_X_7_12_10541957.V2,33.628,1.094,0.004811912078643795
13312,Fontana Earthquake of 25 Jul 2015,GM_Y_7_1_37213455.V2,12.871,0.556,0.0017294472926424672
13312,Fontana Earthquake of 25 Jul 2015,GM_Y_7_2_37213455.V2,0.006,0.0,2.4947771424584685e-09
13312,Fontana Earthquake of 25 Jul 2015,GM_X_7_4_37213455.V2,12.854,0.452,0.002220313808211114
13312,Fontana Earthquake of 25 Jul 2015,GM_X_7_6_37213455.V2,0.01,0.0,4.180770626318591e-09
13312,Fontana Earthquake of 25 Jul 2015,GM_X_7_5_37213455.V2,22.883,1.002,0.006090218204278408
13312,Fontana Earthquake of 25 Jul 2015,GM_Y_7_3_37213455.V2,52.092,1.167,0.006709068717559505
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_7_1_38092312.V2,3.528,0.18,0.0004889366333611704
13312,Trabuco Canyon Earthquake of 25 Jan 2018,CHAN014.V2,4.765,0.101,0.00020160520584178523
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_7_10_38092312.V2,7.118,0.136,0.00043343595393603734
13312,Trabuco Canyon Earthquake of 25 Jan 2018,CHAN015.V2,4.461,0.12,0.0002742972498904577
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_7_4_38092312.V2,5.638,0.29,0.000708229954753832
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_7_8_38092312.V2,9.242,0.251,0.0010263456117772336
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_7_12_38092312.V2,10.763,0.288,0.0014028386775920684
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_7_9_38092312.V2,6.546,0.247,0.0005605037716082579
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_Y_7_3_38092312.V2,13.498,0.179,0.0016217462662050208
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_7_11_38092312.V2,7.334,0.285,0.0009001374583545971
13312,Trabuco Canyon Earthquake of 25 Jan 2018,CHAN013.V2,5.508,0.161,0.000307697570713468
13312,Trabuco Canyon Earthquake of 25 Jan 2018,GM_X_7_5_38092312.V2,8.121,0.409,0.001462829986526774
13312,Loma Linda Earthquake of 08 Oct 2016,GM_Y_7_3_37713424.V2,16.135,0.222,0.0016266997741530463
13312,Loma Linda Earthquake of 08 Oct 2016,GM_X_7_11_37713424.V2,7.078,0.233,0.0003168863910689762
13312,Loma Linda Earthquake of 08 Oct 2016,CHAN014.V2,3.595,0.061,9.02893427330007e-05
13312,Loma Linda Earthquake of 08 Oct 2016,GM_X_7_5_37713424.V2,5.82,0.322,0.0004505638392392919
13312,Loma Linda Earthquake of 08 Oct 2016,CHAN015.V2,5.543,0.07,0.00014060562051754699
13312,Loma Linda Earthquake of 08 Oct 2016,GM_Y_7_9_37713424.V2,2.947,0.162,0.00018723177472901572
13312,Loma Linda Earthquake of 08 Oct 2016,GM_X_7_12_37713424.V2,14.514,0.48,0.0012307895399013332
13312,Loma Linda Earthquake of 08 Oct 2016,GM_X_7_4_37713424.V2,4.869,0.285,0.0002253545662116089
13312,Loma Linda Earthquake of 08 Oct 2016,GM_X_7_8_37713424.V2,18.427,0.413,0.0010941313765437954
13312,Loma Linda Earthquake of 08 Oct 2016,GM_Y_7_1_37713424.V2,1.724,0.088,9.149543113508896e-05
13312,Loma Linda Earthquake of 08 Oct 2016,CHAN013.V2,9.078,0.233,0.0001538401107475185
13312,Loma Linda Earthquake of 08 Oct 2016,GM_Y_7_10_37713424.V2,7.755,0.1,0.00022759815404957575
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_7_8_10736069.V2,26.093,1.491,0.007659170029431653
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,CHAN014.V2,10.893,0.517,0.0011665767752034564
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,CHAN015.V2,17.797,1.083,0.003747289759101629
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_7_4_10736069.V2,32.072,3.013,0.015239031897833127
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_7_10_10736069.V2,30.365,1.256,0.0058599397469655
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_7_1_10736069.V2,16.291,1.929,0.008012160214430733
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_7_5_10736069.V2,32.135,3.821,0.02666886100565612
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_7_11_10736069.V2,33.066,2.308,0.013473636600055771
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_7_3_10736069.V2,35.71,1.173,0.006155916128825422
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_Y_7_9_10736069.V2,36.057,2.124,0.01708796998716105
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,GM_X_7_12_10736069.V2,30.98,1.443,0.0098513062342999
13312,Borrego Springs Area  Earthquake of 07 Jul 2010,CHAN013.V2,15.296,1.413,0.0038898788707808375
13312,Beaumont Earthquake of 14 Sep 2011,CHAN014.V2,7.832,0.184,0.0004412424570253529
13312,Beaumont Earthquake of 14 Sep 2011,GM_Y_7_9_11006189.V2,13.296,0.313,0.0016413384077691977
13312,Beaumont Earthquake of 14 Sep 2011,CHAN015.V2,13.05,0.353,0.0011146585659726044
13312,Beaumont Earthquake of 14 Sep 2011,GM_X_7_12_11006189.V2,33.521,0.792,0.007302507986070085
13312,Beaumont Earthquake of 14 Sep 2011,GM_X_7_11_11006189.V2,18.068,0.581,0.0024272795960585715
13312,Beaumont Earthquake of 14 Sep 2011,GM_Y_7_3_11006189.V2,36.893,0.645,0.007862885254107903
13312,Beaumont Earthquake of 14 Sep 2011,GM_X_7_5_11006189.V2,8.913,0.39,0.0020463590500625385
13312,Beaumont Earthquake of 14 Sep 2011,GM_Y_7_1_11006189.V2,3.63,0.172,0.0005034649420557237
13312,Beaumont Earthquake of 14 Sep 2011,GM_Y_7_10_11006189.V2,19.597,0.362,0.0024054624515241485
13312,Beaumont Earthquake of 14 Sep 2011,GM_X_7_4_11006189.V2,9.26,0.385,0.001051972155923502
13312,Beaumont Earthquake of 14 Sep 2011,CHAN013.V2,9.487,0.244,0.0005376463852893834
13312,Beaumont Earthquake of 14 Sep 2011,GM_X_7_8_11006189.V2,25.39,0.503,0.003758983903290082
13312,La Verne Earthquake of 28 Aug 2018,GM_Y_7_9_38038071.V2,9.59,0.555,0.002303985379754897
13312,La Verne Earthquake of 28 Aug 2018,GM_X_7_12_38038071.V2,9.913,0.308,0.0013276840932740092
13312,La Verne Earthquake of 28 Aug 2018,CHAN014.V2,3.061,0.086,0.00016519894967774896
13312,La Verne Earthquake of 28 Aug 2018,CHAN015.V2,8.364,0.371,0.0008819080018728228
13312,La Verne Earthquake of 28 Aug 2018,GM_X_7_5_38038071.V2,14.055,1.096,0.005109806427676579
13312,La Verne Earthquake of 28 Aug 2018,GM_X_7_11_38038071.V2,9.059,0.492,0.0016856263021388985
13312,La Verne Earthquake of 28 Aug 2018,GM_Y_7_3_38038071.V2,11.873,0.454,0.0019952132011892033
13312,La Verne Earthquake of 28 Aug 2018,GM_Y_7_10_38038071.V2,9.631,0.391,0.0011212706047458076
13312,La Verne Earthquake of 28 Aug 2018,GM_Y_7_1_38038071.V2,7.893,0.502,0.0015957266194567897
13312,La Verne Earthquake of 28 Aug 2018,GM_X_7_8_38038071.V2,9.403,0.244,0.001007934505003663
13312,La Verne Earthquake of 28 Aug 2018,CHAN013.V2,3.363,0.206,0.0003672248518112391
13312,La Verne Earthquake of 28 Aug 2018,GM_X_7_4_38038071.V2,7.065,0.44,0.0016806914514992761
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_Y_7_3_14745580.V2,6.393,0.364,0.000897644528237153
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_X_7_11_14745580.V2,8.061,0.799,0.0027667763948412945
13312,Ocotillo Area  Earthquake of 14 Jun 2010,CHAN014.V2,2.562,0.245,0.00016327706385377416
13312,Ocotillo Area  Earthquake of 14 Jun 2010,CHAN015.V2,4.556,0.331,0.0006187458518223421
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_X_7_5_14745580.V2,14.929,1.291,0.006972503566029384
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_X_7_12_14745580.V2,5.769,0.4,0.001043547949556439
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_Y_7_9_14745580.V2,5.903,0.724,0.0028873119527837833
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_X_7_4_14745580.V2,7.833,0.773,0.0035042927077851447
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_X_7_8_14745580.V2,4.707,0.412,0.0008760591545801037
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_Y_7_1_14745580.V2,8.021,0.935,0.003992897864951998
13312,Ocotillo Area  Earthquake of 14 Jun 2010,CHAN013.V2,3.506,0.381,0.0005866685157909066
13312,Ocotillo Area  Earthquake of 14 Jun 2010,GM_Y_7_10_14745580.V2,4.906,0.383,0.0008897049612941363
24248,Newhall Earthquake of 01 Sep 2011,CHAN010.V2,7.302,0.328,0.001141322979335934
24248,Newhall Earthquake of 01 Sep 2011,GM_X_30_1_11001205.V2,3.906,0.099,0.00013064526685014656
24248,Newhall Earthquake of 01 Sep 2011,GM_X_30_4_11001205.V2,2.836,0.155,0.00020745558148856463
24248,Newhall Earthquake of 01 Sep 2011,GM_Y_30_2_11001205.V2,4.315,0.147,0.00015388505821266912
24248,Newhall Earthquake of 01 Sep 2011,CHAN011.V2,15.934,0.815,0.0024320996724512688
24248,Newhall Earthquake of 01 Sep 2011,GM_Y_30_8_11001205.V2,7.505,0.513,0.0007658432929013431
24248,Newhall Earthquake of 01 Sep 2011,GM_Z_30_3_11001205.V2,1.835,0.039,4.167005979797388e-05
24248,Newhall Earthquake of 01 Sep 2011,GM_X_30_7_11001205.V2,3.288,0.229,0.0004610620537893784
24248,Newhall Earthquake of 01 Sep 2011,GM_Y_30_6_11001205.V2,4.892,0.265,0.0003699114739707086
24248,Newhall Earthquake of 01 Sep 2011,CHAN009.V2,6.493,0.368,0.000497888243897866
24248,Newhall Earthquake of 01 Sep 2011,GM_Y_30_5_11001205.V2,6.166,0.282,0.00039520620666633666
24248,Newhall Earthquake of 01 Sep 2011,CHAN012.V2,12.527,0.695,0.0016632020531305986
24248,Inglewood Area   Earthquake of 17 May 2009,CHAN010.V2,21.664,1.137,0.01055936105789919
24248,Inglewood Area   Earthquake of 17 May 2009,GM_Y_30_5_10410337.V2,8.897,0.742,0.0031091888088456555
24248,Inglewood Area   Earthquake of 17 May 2009,CHAN011.V2,23.356,1.644,0.01298918813879319
24248,Inglewood Area   Earthquake of 17 May 2009,GM_Y_30_6_10410337.V2,8.577,0.763,0.003088179275371911
24248,Inglewood Area   Earthquake of 17 May 2009,CHAN009.V2,13.87,1.416,0.008065105357776645
24248,Inglewood Area   Earthquake of 17 May 2009,GM_X_30_7_10410337.V2,15.366,0.929,0.00453723566347181
24248,Inglewood Area   Earthquake of 17 May 2009,GM_Y_30_8_10410337.V2,14.924,1.429,0.008709612335073842
24248,Inglewood Area   Earthquake of 17 May 2009,GM_Z_30_3_10410337.V2,4.517,0.16,0.0002549697226942971
24248,Inglewood Area   Earthquake of 17 May 2009,GM_X_30_4_10410337.V2,10.007,0.592,0.002240550233751938
24248,Inglewood Area   Earthquake of 17 May 2009,GM_Y_30_2_10410337.V2,6.356,0.454,0.0006864960199665278
